0 1 23 32 0.009564508
0 1 24 1 -0.03671819
0 1 24 7 -0.01514548
0 1 24 18 0.01391201
0 1 24 31 0.03313243
0 1 25 6 0.02271822
0 1 25 16 0.04259666
0 1 25 29 0.05186045
0 1 26 15 0.02168668
0 1 26 30 0.02975776
0 1 27 28 0.006261440
0 1 28 27 0.005426581
0 1 29 5 0.05279237
0 1 29 13 0.05333946
0 1 29 25 0.03704318
0 1 30 14 0.02419650
0 1 30 26 0.02434726
0 1 31 0 0.04283789
0 1 31 4 0.05354736
0 1 31 12 0.03614447
0 1 31 24 0.01104414
0 1 32 3 -0.007572740
0 1 32 11 0.009837278
0 1 32 23 0.02869352
0 1 33 21 0.01214856
0 1 34 10 0.01904981
0 1 34 22 0.03279943
0 2 0 2 0.9399856
0 2 0 8 0.2769459
0 2 0 17 0.1187158
0 2 0 32 0.05507728
0 2 1 5 0.2769459
0 2 1 13 0.1678895
0 2 1 25 0.09539665
0 2 2 0 0.3133285
0 2 2 4 -0.07833213
0 2 2 12 -0.08812365
0 2 2 24 -0.06119698
0 2 3 9 0.1187158
0 2 3 19 0.09539665
0 2 3 34 0.06452401
0 2 4 2 0.07833213
0 2 4 8 0.1246257
0 2 4 17 0.1059963
0 2 4 32 0.07496630
0 2 5 1 0.1661675
0 2 5 7 0.02937455
0 2 5 18 -0.01499014
0 2 5 31 -0.02271822
0 2 6 14 0.05507728
0 2 6 26 0.05268363
0 2 7 5 0.08812365
0 2 7 13 0.1059963
0 2 7 25 0.09181459
0 2 8 0 0.1661675
0 2 8 4 0.04154189
0 2 8 12 -0.02596368
0 2 8 24 -0.04543644
0 2 9 3 0.08479702
0 2 9 11 0.03671819
0 2 9 23 0.007572740
0 2 10 20 0.02634182
0 2 10 33 0.02859587
0 2 11 9 0.06119698
0 2 11 19 0.07496630
0 2 11 34 0.06857930
0 2 12 2 -0.02937455
0 2 12 8 0.02596368
0 2 12 17 0.05564805
0 2 12 32 0.06024078
0 2 13 1 0.1199211
0 2 13 7 0.06359777
0 2 13 18 0.01514548
0 2 13 31 -0.009837278
0 2 14 6 0.04283789
0 2 14 16 0.02677368
0 2 14 29 0.01142988
0 2 15 27 0.01278846
0 2 16 14 0.03748315
0 2 16 26 0.04849289
0 2 17 0 0.08479702
0 2 17 4 0.06359777
0 2 17 12 0.01854935
0 2 17 24 -0.01391201
0 2 18 5 0.01499014
0 2 18 13 0.04543644
0 2 18 25 0.06024078
0 2 19 3 0.07419739
0 2 19 11 0.05354736
0 2 19 23 0.02555800
0 2 20 10 0.02155240
0 2 20 22 0.01686742
0 2 21 35 0.006261440
0 2 22 20 0.02168668
0 2 22 33 0.02975776
0 2 23 9 0.02271822
0 2 23 19 0.04259666
0 2 23 34 0.05186045
0 2 24 2 -0.03671819
0 2 24 8 -0.01514548
0 2 24 17 0.01391201
0 2 24 32 0.03313243
0 2 25 1 0.07419739
0 2 25 7 0.06558185
0 2 25 18 0.03614447
0 2 25 31 0.009564508
0 2 26 6 0.04310479
0 2 26 16 0.03771669
0 2 26 29 0.02342816
0 2 27 15 0.01082101
0 2 27 30 0.009939728
0 2 29 14 0.01904981
0 2 29 26 0.03279943
0 2 30 27 0.01214856
0 2 31 5 -0.007572740
0 2 31 13 0.009837278
0 2 31 25 0.02869352
0 2 32 0 0.04283789
0 2 32 4 0.05354736
0 2 32 12 0.03614447
0 2 32 24 0.01104414
0 2 33 10 0.02419650
0 2 33 22 0.02434726
0 2 34 3 0.05279237
0 2 34 11 0.05333946
0 2 34 23 0.03704318
0 2 35 21 0.005426581
0 3 0 3 0.7441553
0 3 0 11 0.2204723
0 3 0 23 0.1004339
0 3 1 1 0.2769459
0 3 1 7 0.009791517
0 3 1 18 -0.03297830
0 3 1 31 -0.03353642
0 3 2 6 0.2204723
0 3 2 16 0.1420350
0 3 2 29 0.08631134
0 3 3 0 0.1174982
0 3 3 4 -0.08812365
0 3 3 12 -0.04773364
0 3 3 24 -0.01376932
0 3 4 3 -0.009791517
0 3 4 11 0.04663836
0 3 4 23 0.05808678
0 3 5 10 0.1004339
0 3 5 22 0.08631134
0 3 6 2 0.08479702
0 3 6 8 -0.01499014
0 3 6 17 -0.02600872
0 3 6 32 -0.01623068
0 3 7 1 0.08812365
0 3 7 7 0.06750557
0 3 7 18 0.02384916
0 3 7 31 -0.004016052
0 3 8 6 0.03297830
0 3 8 16 0.05808678
0 3 8 29 0.06117947
0 3 9 15 0.04983187
0 3 9 30 0.05081007
0 3 10 5 0.05246548
0 3 10 13 0.007572740
0 3 10 25 -0.008701446
0 3 11 0 0.08479702
0 3 11 4 -0.02119926
0 3 11 12 -0.04504842
0 3 11 24 -0.03246136
0 3 12 3 -0.04773364
0 3 12 11 -0.02384916
0 3 12 23 0.004918639
0 3 13 10 0.03353642
0 3 13 22 0.04995283
0 3 14 21 0.02540503
0 3 15 9 0.03047969
0 3 15 19 0.01142988
0 3 15 34 -0.0003012039
0 3 16 2 0.07419739
0 3 16 8 0.01311637
0 3 16 17 -0.01740289
0 3 16 32 -0.02173752
0 3 17 6 -0.01376932
0 3 17 16 0.004016052
0 3 17 29 0.02190728
0 3 18 1 0.01499014
0 3 18 7 0.04504842
0 3 18 18 0.03975688
0 3 18 31 0.02090421
0 3 19 15 0.02497641
0 3 19 30 0.03694099
0 3 20 28 0.01307989
0 3 21 14 0.01710951
0 3 21 26 0.009564508
0 3 22 5 0.05279237
0 3 22 13 0.02285977
0 3 22 25 -0.0006735124
0 3 23 0 0.05246548
0 3 23 4 0.01311637
0 3 23 12 -0.02131410
0 3 23 24 -0.03074149
0 3 24 3 -0.02600872
0 3 24 11 -0.03246136
0 3 24 23 -0.02090421
0 3 25 10 0.002008026
0 3 25 22 0.01549078
0 3 26 21 0.01652051
0 3 28 20 0.009399115
0 3 28 33 0.006715052
0 3 29 2 0.05279237
0 3 29 8 0.02799738
0 3 29 17 -0.0009524903
0 3 29 32 -0.01587896
0 3 30 9 0.03421902
0 3 30 19 0.02138689
0 3 30 34 0.006424972
0 3 31 1 -0.007572740
0 3 31 7 0.01740289
0 3 31 18 0.03074149
0 3 31 31 0.02830903
0 3 32 6 -0.01623068
0 3 32 16 -0.01478151
0 3 32 29 -0.003780704
0 3 33 28 0.01025706
0 3 34 15 0.006927689
0 3 34 30 0.01724598
0 4 0 0 0.3133285
0 4 0 4 0.8616535
0 4 0 12 0.3035370
0 4 0 24 0.1444249
0 4 1 2 -0.07833213
0 4 1 8 0.1523203
0 4 1 17 0.1314354
0 4 1 32 0.09026554
0 4 2 1 -0.07833213
0 4 2 7 0.1523203
0 4 2 18 0.1314354
0 4 2 31 0.09026554
0 4 3 5 -0.08812365
0 4 3 13 0.01271955
0 4 3 25 0.04309664
0 4 4 0 0.2349964
0 4 4 4 0.1370812
0 4 4 12 0.1395291
0 4 4 24 0.1193341
0 4 5 3 -0.08812365
0 4 5 11 0.01271955
0 4 5 23 0.04309664
0 4 6 9 -0.06119698
0 4 6 19 -0.01988902
0 4 6 34 0.005926606
0 4 7 2 0.04154189
0 4 7 8 0.05140546
0 4 7 17 0.07120315
0 4 7 32 0.07383421
0 4 8 1 0.04154189
0 4 8 7 0.05140546
0 4 8 18 0.07120315
0 4 8 31 0.07383421
0 4 9 6 -0.06119698
0 4 9 16 -0.01988902
0 4 9 29 0.005926606
0 4 10 14 -0.03748315
0 4 10 26 -0.02215107
0 4 11 5 -0.02119926
0 4 11 13 -0.003059849
0 4 11 25 0.02082503
0 4 12 0 0.1468728
0 4 12 4 0.08078001
0 4 12 12 0.06884660
0 4 12 24 0.07228893
0 4 13 3 -0.02119926
0 4 13 11 -0.003059849
0 4 13 23 0.02082503
0 4 14 10 -0.03748315
0 4 14 22 -0.02215107
0 4 15 20 -0.02168668
0 4 15 33 -0.01696930
0 4 16 9 -0.03212841
0 4 16 19 -0.02275763
0 4 16 34 -0.004762452
0 4 17 1 0.06359777
0 4 17 7 0.04122288
0 4 17 18 0.04016052
0 4 17 31 0.04695304
0 4 18 2 0.06359777
0 4 18 8 0.04122288
0 4 18 17 0.04016052
0 4 18 32 0.04695304
0 4 19 6 -0.03212841
0 4 19 16 -0.02275763
0 4 19 29 -0.004762452
0 4 20 15 -0.02168668
0 4 20 30 -0.01696930
0 4 21 27 -0.01214856
0 4 22 14 -0.02694049
0 4 22 26 -0.02469872
0 4 23 5 0.01311637
0 4 23 13 0.005679555
0 4 23 25 0.01054214
0 4 24 0 0.08567577
0 4 24 4 0.07037653
0 4 24 12 0.05086999
0 4 24 24 0.04618460
0 4 25 3 0.01311637
0 4 25 11 0.005679555
0 4 25 23 0.01054214
0 4 26 10 -0.02694049
0 4 26 22 -0.02469872
0 4 27 21 -0.01214856
0 4 28 35 -0.006665929
0 4 29 9 -0.007619922
0 4 29 19 -0.01238237
0 4 29 34 -0.007454796
0 4 30 20 -0.01893676
0 4 30 33 -0.02015556
0 4 31 2 0.05354736
0 4 31 8 0.04354325
0 4 31 17 0.03304103
0 4 31 32 0.03175191
0 4 32 1 0.05354736
0 4 32 7 0.04354325
0 4 32 18 0.03304103
0 4 32 31 0.03175191
0 4 33 15 -0.01893676
0 4 33 30 -0.02015556
0 4 34 6 -0.007619922
0 4 34 16 -0.01238237
0 4 34 29 -0.007454796
0 4 35 28 -0.006665929
0 5 0 5 0.7441553
0 5 0 13 0.2204723
0 5 0 25 0.1004339
0 5 1 9 0.2204723
0 5 1 19 0.1420350
0 5 1 34 0.08631134
0 5 2 2 0.2769459
0 5 2 8 0.009791517
0 5 2 17 -0.03297830
0 5 2 32 -0.03353642
0 5 3 14 0.1004339
0 5 3 26 0.08631134
0 5 4 5 -0.009791517
0 5 4 13 0.04663836
0 5 4 25 0.05808678
0 5 5 0 0.1174982
0 5 5 4 -0.08812365
0 5 5 12 -0.04773364
0 5 5 24 -0.01376932
0 5 6 20 0.04983187
0 5 6 33 0.05081007
0 5 7 9 0.03297830
0 5 7 19 0.05808678
0 5 7 34 0.06117947
0 5 8 2 0.08812365
0 5 8 8 0.06750557
0 5 8 17 0.02384916
0 5 8 32 -0.004016052
0 5 9 1 0.08479702
0 5 9 7 -0.01499014
0 5 9 18 -0.02600872
0 5 9 31 -0.01623068
0 5 10 27 0.02540503
0 5 11 14 0.03353642
0 5 11 26 0.04995283
0 5 12 5 -0.04773364
0 5 12 13 -0.02384916
0 5 12 25 0.004918639
0 5 13 0 0.08479702
0 5 13 4 -0.02119926
0 5 13 12 -0.04504842
0 5 13 24 -0.03246136
0 5 14 3 0.05246548
0 5 14 11 0.007572740
0 5 14 23 -0.008701446
0 5 15 35 0.01307989
0 5 16 20 0.02497641
0 5 16 33 0.03694099
0 5 17 2 0.01499014
0 5 17 8 0.04504842
0 5 17 17 0.03975688
0 5 17 32 0.02090421
0 5 18 9 -0.01376932
0 5 18 19 0.004016052
0 5 18 34 0.02190728
0 5 19 1 0.07419739
0 5 19 7 0.01311637
0 5 19 18 -0.01740289
0 5 19 31 -0.02173752
0 5 20 6 0.03047969
0 5 20 16 0.01142988
0 5 20 29 -0.0003012039
0 5 22 27 0.01652051
0 5 23 14 0.002008026
0 5 23 26 0.01549078
0 5 24 5 -0.02600872
0 5 24 13 -0.03246136
0 5 24 25 -0.02090421
0 5 25 0 0.05246548
0 5 25 4 0.01311637
0 5 25 12 -0.02131410
0 5 25 24 -0.03074149
0 5 26 3 0.05279237
0 5 26 11 0.02285977
0 5 26 23 -0.0006735124
0 5 27 10 0.01710951
0 5 27 22 0.009564508
0 5 29 20 0.006927689
0 5 29 33 0.01724598
0 5 30 35 0.01025706
0 5 31 9 -0.01623068
0 5 31 19 -0.01478151
0 5 31 34 -0.003780704
0 5 32 2 -0.007572740
0 5 32 8 0.01740289
0 5 32 17 0.03074149
0 5 32 32 0.02830903
0 5 33 6 0.03421902
0 5 33 16 0.02138689
0 5 33 29 0.006424972
0 5 34 1 0.05279237
0 5 34 7 0.02799738
0 5 34 18 -0.0009524903
0 5 34 31 -0.01587896
0 5 35 15 0.009399115
0 5 35 30 0.006715052
0 6 0 6 0.6168656
0 6 0 16 0.1725755
0 6 0 29 0.07982776
0 6 1 3 0.2204723
0 6 1 11 0.03671819
0 6 1 23 -0.004543644
0 6 2 10 0.1725755
0 6 2 22 0.1128935
0 6 3 1 0.1187158
0 6 3 7 -0.03297830
0 6 3 18 -0.03396432
0 6 3 31 -0.01821811
0 6 4 6 -0.03671819
0 6 4 16 0.006425683
0 6 4 29 0.02503689
0 6 5 15 0.07982776
0 6 5 30 0.07125260
0 6 6 0 0.04895758
0 6 6 4 -0.06119698
0 6 6 12 -0.01376932
0 6 6 24 0.007267141
0 6 7 3 0.03297830
0 6 7 11 0.04803281
0 6 7 23 0.03155469
0 6 8 10 0.004543644
0 6 8 22 0.02503689
0 6 9 21 0.04113771
0 6 10 2 0.04283789
0 6 10 8 -0.02271822
0 6 10 17 -0.01623068
0 6 10 32 -0.003848716
0 6 11 1 0.06119698
0 6 11 7 0.01947276
0 6 11 18 -0.01258706
0 6 11 31 -0.02041493
0 6 12 6 -0.03396432
0 6 12 16 -0.03155469
0 6 12 29 -0.01555734
0 6 13 15 0.01445505
0 6 13 30 0.02798818
0 6 14 28 0.02192077
0 6 15 5 0.03047969
0 6 15 13 -0.004399364
0 6 15 25 -0.009721314
0 6 16 0 0.04283789
0 6 16 4 -0.03212841
0 6 16 12 -0.02811236
0 6 16 24 -0.007697433
0 6 17 10 -0.01821811
0 6 17 22 -0.01270252
0 6 18 3 -0.01376932
0 6 18 11 0.01258706
0 6 18 23 0.02500308
0 6 19 21 0.01399409
0 6 21 9 0.01975636
0 6 21 19 0.002469545
0 6 21 34 -0.004099929
0 6 22 2 0.04310479
0 6 22 8 -0.007619922
0 6 22 17 -0.01944263
0 6 22 32 -0.01229160
0 6 23 1 0.02271822
0 6 23 7 0.02811236
0 6 23 18 0.009427391
0 6 23 31 -0.007188187
0 6 24 6 -0.007267141
0 6 24 16 -0.02041493
0 6 24 29 -0.02262164
0 6 25 15 -0.006351258
0 6 25 30 -0.0003571839
0 6 26 28 0.01072983
0 6 28 14 0.01213421
0 6 28 26 0.004069936
0 6 29 0 0.03047969
0 6 29 4 -0.007619922
0 6 29 12 -0.02381226
0 6 29 24 -0.01738295
0 6 30 5 0.03421902
0 6 30 13 0.004939091
0 6 30 25 -0.009167719
0 6 31 3 -0.01623068
0 6 31 11 -0.007697433
0 6 31 23 0.007188187
0 6 32 10 -0.01020746
0 6 32 22 -0.01599592
0 6 34 21 -0.0001597375
0 7 0 1 0.2769459
0 7 0 7 0.7539468
0 7 0 18 0.2788166
0 7 0 31 0.1404202
0 7 1 0 0.1661675
0 7 1 4 0.1523203
0 7 1 12 -0.05365827
0 7 1 24 -0.07659285
0 7 2 3 0.009791517
0 7 2 11 0.1738339
0 7 2 23 0.1427811
0 7 3 2 0.02937455
0 7 3 8 0.09866198
0 7 3 17 0.03762868
0 7 3 32 -0.0005737217
0 7 4 1 0.1246257
0 7 4 7 0.08567577
0 7 4 18 0.09968441
0 7 4 31 0.09492970
0 7 5 6 -0.03297830
0 7 5 16 0.04234714
0 7 5 29 0.06088320
0 7 6 5 -0.01499014
0 7 6 13 0.04110916
0 7 6 25 0.03461454
0 7 7 0 0.1468728
0 7 7 4 0.05140546
0 7 7 12 0.01744114
0 7 7 24 -0.01491676
0 7 8 3 0.06750557
0 7 8 11 0.06670611
0 7 8 23 0.07519111
0 7 9 10 -0.03353642
0 7 9 22 -0.0001209512
0 7 10 9 -0.02271822
0 7 10 19 0.01041252
0 7 10 34 0.01878351
0 7 11 2 0.06359777
0 7 11 8 0.05621301
0 7 11 17 0.04322037
0 7 11 32 0.02144768
0 7 12 1 0.02596368
0 7 12 7 0.03029250
0 7 12 18 0.03513313
0 7 12 31 0.04472649
0 7 13 6 0.01947276
0 7 13 16 0.02785686
0 7 13 29 0.03966239
0 7 14 15 -0.02497641
0 7 14 30 -0.01153596
0 7 15 14 -0.01904981
0 7 15 26 -0.002129833
0 7 16 5 0.01311637
0 7 16 13 0.02839777
0 7 16 25 0.03329976
0 7 17 3 0.04504842
0 7 17 11 0.04245540
0 7 17 23 0.04188672
0 7 18 0 0.1049310
0 7 18 4 0.04122288
0 7 18 12 0.02107988
0 7 18 24 0.007377958
0 7 19 10 -0.002839777
0 7 19 22 0.003069135
0 7 20 21 -0.01652051
0 7 21 20 -0.01339031
0 7 21 33 -0.005661806
0 7 22 9 -0.007619922
0 7 22 19 0.006667432
0 7 22 34 0.01724392
0 7 23 2 0.06558185
0 7 23 8 0.04405470
0 7 23 17 0.03478727
0 7 23 32 0.02597656
0 7 24 1 -0.01514548
0 7 24 7 0.008797066
0 7 24 18 0.01557569
0 7 24 31 0.02041090
0 7 25 6 0.02811236
0 7 25 16 0.02761036
0 7 25 29 0.02845565
0 7 26 15 -0.009797232
0 7 26 30 -0.007868981
0 7 27 28 -0.01025706
0 7 28 27 -0.008633638
0 7 29 5 0.02799738
0 7 29 13 0.02559347
0 7 29 25 0.02678879
0 7 30 14 -0.01283213
0 7 30 26 -0.004304029
0 7 31 0 0.06815466
0 7 31 4 0.04354325
0 7 31 12 0.02248157
0 7 31 24 0.01224654
0 7 32 3 0.01740289
0 7 32 11 0.02724436
0 7 32 23 0.02812847
0 7 33 21 -0.009956970
0 7 34 10 0.01144971
0 7 34 22 0.01106924
0 8 0 2 0.2769459
0 8 0 8 0.7539468
0 8 0 17 0.2788166
0 8 0 32 0.1404202
0 8 1 5 0.009791517
0 8 1 13 0.1738339
0 8 1 25 0.1427811
0 8 2 0 0.1661675
0 8 2 4 0.1523203
0 8 2 12 -0.05365827
0 8 2 24 -0.07659285
0 8 3 9 -0.03297830
0 8 3 19 0.04234714
0 8 3 34 0.06088320
0 8 4 2 0.1246257
0 8 4 8 0.08567577
0 8 4 17 0.09968441
0 8 4 32 0.09492970
0 8 5 1 0.02937455
0 8 5 7 0.09866198
0 8 5 18 0.03762868
0 8 5 31 -0.0005737217
0 8 6 14 -0.03353642
0 8 6 26 -0.0001209512
0 8 7 5 0.06750557
0 8 7 13 0.06670611
0 8 7 25 0.07519111
0 8 8 0 0.1468728
0 8 8 4 0.05140546
0 8 8 12 0.01744114
0 8 8 24 -0.01491676
0 8 9 3 -0.01499014
0 8 9 11 0.04110916
0 8 9 23 0.03461454
0 8 10 20 -0.02497641
0 8 10 33 -0.01153596
0 8 11 9 0.01947276
0 8 11 19 0.02785686
0 8 11 34 0.03966239
0 8 12 2 0.02596368
0 8 12 8 0.03029250
0 8 12 17 0.03513313
0 8 12 32 0.04472649
0 8 13 1 0.06359777
0 8 13 7 0.05621301
0 8 13 18 0.04322037
0 8 13 31 0.02144768
0 8 14 6 -0.02271822
0 8 14 16 0.01041252
0 8 14 29 0.01878351
0 8 15 27 -0.01652051
0 8 16 14 -0.002839777
0 8 16 26 0.003069135
0 8 17 0 0.1049310
0 8 17 4 0.04122288
0 8 17 12 0.02107988
0 8 17 24 0.007377958
0 8 18 5 0.04504842
0 8 18 13 0.04245540
0 8 18 25 0.04188672
0 8 19 3 0.01311637
0 8 19 11 0.02839777
0 8 19 23 0.03329976
0 8 20 10 -0.01904981
0 8 20 22 -0.002129833
0 8 21 35 -0.01025706
0 8 22 20 -0.009797232
0 8 22 33 -0.007868981
0 8 23 9 0.02811236
0 8 23 19 0.02761036
0 8 23 34 0.02845565
0 8 24 2 -0.01514548
0 8 24 8 0.008797066
0 8 24 17 0.01557569
0 8 24 32 0.02041090
0 8 25 1 0.06558185
0 8 25 7 0.04405470
0 8 25 18 0.03478727
0 8 25 31 0.02597656
0 8 26 6 -0.007619922
0 8 26 16 0.006667432
0 8 26 29 0.01724392
0 8 27 15 -0.01339031
0 8 27 30 -0.005661806
0 8 29 14 0.01144971
0 8 29 26 0.01106924
0 8 30 27 -0.009956970
0 8 31 5 0.01740289
0 8 31 13 0.02724436
0 8 31 25 0.02812847
0 8 32 0 0.06815466
0 8 32 4 0.04354325
0 8 32 12 0.02248157
0 8 32 24 0.01224654
0 8 33 10 -0.01283213
0 8 33 22 -0.004304029
0 8 34 3 0.02799738
0 8 34 11 0.02559347
0 8 34 23 0.02678879
0 8 35 21 -0.008633638
0 9 0 9 0.6168656
0 9 0 19 0.1725755
0 9 0 34 0.07982776
0 9 1 14 0.1725755
0 9 1 26 0.1128935
0 9 2 5 0.2204723
0 9 2 13 0.03671819
0 9 2 25 -0.004543644
0 9 3 20 0.07982776
0 9 3 33 0.07125260
0 9 4 9 -0.03671819
0 9 4 19 0.006425683
0 9 4 34 0.02503689
0 9 5 2 0.1187158
0 9 5 8 -0.03297830
0 9 5 17 -0.03396432
0 9 5 32 -0.01821811
0 9 6 27 0.04113771
0 9 7 14 0.004543644
0 9 7 26 0.02503689
0 9 8 5 0.03297830
0 9 8 13 0.04803281
0 9 8 25 0.03155469
0 9 9 0 0.04895758
0 9 9 4 -0.06119698
0 9 9 12 -0.01376932
0 9 9 24 0.007267141
0 9 10 35 0.02192077
0 9 11 20 0.01445505
0 9 11 33 0.02798818
0 9 12 9 -0.03396432
0 9 12 19 -0.03155469
0 9 12 34 -0.01555734
0 9 13 2 0.06119698
0 9 13 8 0.01947276
0 9 13 17 -0.01258706
0 9 13 32 -0.02041493
0 9 14 1 0.04283789
0 9 14 7 -0.02271822
0 9 14 18 -0.01623068
0 9 14 31 -0.003848716
0 9 16 27 0.01399409
0 9 17 5 -0.01376932
0 9 17 13 0.01258706
0 9 17 25 0.02500308
0 9 18 14 -0.01821811
0 9 18 26 -0.01270252
0 9 19 0 0.04283789
0 9 19 4 -0.03212841
0 9 19 12 -0.02811236
0 9 19 24 -0.007697433
0 9 20 3 0.03047969
0 9 20 11 -0.004399364
0 9 20 23 -0.009721314
0 9 22 35 0.01072983
0 9 23 20 -0.006351258
0 9 23 33 -0.0003571839
0 9 24 9 -0.007267141
0 9 24 19 -0.02041493
0 9 24 34 -0.02262164
0 9 25 2 0.02271822
0 9 25 8 0.02811236
0 9 25 17 0.009427391
0 9 25 32 -0.007188187
0 9 26 1 0.04310479
0 9 26 7 -0.007619922
0 9 26 18 -0.01944263
0 9 26 31 -0.01229160
0 9 27 6 0.01975636
0 9 27 16 0.002469545
0 9 27 29 -0.004099929
0 9 29 27 -0.0001597375
0 9 31 14 -0.01020746
0 9 31 26 -0.01599592
0 9 32 5 -0.01623068
0 9 32 13 -0.007697433
0 9 32 25 0.007188187
0 9 33 3 0.03421902
0 9 33 11 0.004939091
0 9 33 23 -0.009167719
0 9 34 0 0.03047969
0 9 34 4 -0.007619922
0 9 34 12 -0.02381226
0 9 34 24 -0.01738295
0 9 35 10 0.01213421
0 9 35 22 0.004069936
0 10 0 10 0.5305778
0 10 0 22 0.1364985
0 10 1 6 0.1725755
0 10 1 16 0.03993103
0 10 1 29 0.007438496
0 10 2 15 0.1364985
0 10 2 30 0.08788254
